7892,Here's a riff with that sustain in it.,Voici un riff avec des notes tenues.,Vamos con un riff con esa mantenida.,Ecco un riff con la nota sostenuta.,Hier ist ein Riff mit einem Sustain.,では、サステインを使ったリフだ,Here's a riff with that sustain in it.,
7937,Let's take a look at how to play slap and pop on the bass.,Voyons maintenant comment faire des slaps et des pops sur une basse.,Vamos a ver cómo se hacen slap y pop en el bajo.,Vediamo come suonare slap e pop sul basso.,Jetzt lernen wir{C} wie man Slap und Pop auf dem Bass spielt.,ベースでのサムピングとプルを見ていこう,Let's take a look at how to play slap and pop on the bass.,
7938,Slap and pop are right-hand techniques that add some sweet percussive flair to your bass playing.,Les slaps et les pops sont des techniques qui donnent un style plus percutant à ton jeu de basse.,Slap y pop son técnicas que añaden un estilo percusivo muy chulo al bajo.,Slap e pop sono tecniche che aggiungono uno stile percussivo alla tua esecuzione.,Slap und Pop sind Techniken{C} die dem Bassspiel einen perkussiven Klang verleihen.,サムピングとプルは、プレイにパーカッシブなノリを与える、右手のテクニックだ,Slap and pop are techniques that add some sweet percussive flair to your bass playing.,
7939,First{C} slaps. Slaps are played with your thumb.,Tout d'abord{C} les slaps. Les slaps se jouent avec le pouce.,Primero{C} el slap. El slap se toca con el pulgar.,Prima gli slap. Gli slap si eseguono con il pollice.,Zuerst die Slaps. Slaps spielst du mit dem Daumen.,まずはサムピングから。サムピングは親指でおこなう,First{C} slaps. Slaps are played with your thumb.,
7940,You stick out your thumb and rotate at the wrist{C} and slap your thumb against the string.,Sors le pouce{C} fais tourner ton poignet et claque ton pouce contre la corde.,Estira el pulgar y gira con la muñeca para dar un golpe a la cuerda.,Tenendo il pollice in fuori{C} fai ruotare il polso e colpisci la corda con la nocca.,Du streckst deinen Daumen{C} drehst das Handgelenk und schlägst deinen Daumen gegen die Saite.,親指を伸ばし、手首の回転を使って、弦を引っぱたこう,You stick out your thumb and rotate at the wrist{C} and slap your thumb against the string.,
7941,Be sure to bounce your thumb off the string right after hitting it so the note rings out. If you don't get your thumb out of the way{C} it'll mute the note.,Dégage bien ton pouce de la corde après le coup pour que la note puisse résonner. Si tu ne le retires pas{C} la note sera étouffée.,Asegúrate de que el pulgar rebota en la cuerda tras golpearla para que la nota resuene. Si no retiras el pulgar al instante{C} apagará la nota.,Per far risuonare la nota{C} solleva il pollice dalla corda non appena l'hai colpita. Se non togli il pollice di mezzo{C} finirà con lo smorzare la nota.,Lass den Daumen nach dem Anschlagen von der Saite abprallen{C} damit die Note ausklingt. Wenn du den Daumen nicht wegnimmst{C} wird die Note gedämpft.,弦をヒットしたら、親指をバウンドさせて、ノートを響かせよう。そうしないと音がミュートされてしまう,Be sure to bounce your thumb off the string straight after hitting it so the note rings out. If you don't get your thumb out of the way{C} it'll mute the note.,
7942,Take a second and just try doing the slap motion. Don't even worry about the bass - just do it in the air.,Prends quelques instants pour essayer le mouvement du slap. Pas besoin de basse{C} fais-le dans le vide.,Prueba un segundo a hacer el movimiento de slap. No te preocupes por el bajo{C} simplemente hazlo en el aire.,Prenditi un attimo per imparare il movimento di slap. Non preoccuparti del basso{C} fallo anche a mezz'aria.,Nimm dir kurz Zeit{C} die Slap-Bewegung zu üben. Kümmer dich nicht um den Bass. Probier es in der Luft.,少し、サムピングの動きを練習しよう。まずは手だけでやってみる,Take a second and just try doing the slap motion. Don't even worry about the bass - just do it in the air.,
7944,Take another second just to get used to the motion.,Prends encore quelques instants pour te familiariser avec le geste.,Tómate tu tiempo para acostumbrarte al movimiento.,Prenditi ancora un attimo per abituarti al movimento.,Gewöhne dich noch einen Moment an die Bewegung.,少しサムピングの動きに慣れよう,Take another second just to get used to the motion.,
7945,There's a real knack to it{C} so don't worry if it takes you a while to get the right sound.,Il y a vraiment un coup à prendre{C} alors ne t'inquiète pas si tu mets un peu de temps à trouver le bon son.,Tiene algo de truco{C} así que no te preocupes si te cuesta un poco obtener el sonido adecuado.,Non è facile{C} quindi non preoccuparti se ci metterai un po' a ottenere il suono giusto.,Es ist nicht ganz leicht{C} also keine Sorge{C} wenn du nicht sofort den richtigen Sound hinkriegst.,ちょっとコツがいる技なので、すぐにマスターできなくても心配ない,There's a real knack to it{C} so don't worry if it takes you a while to get the right sound.,
7946,The part of your thumb that hits the string is here… the outside of the big thumb knuckle.,La partie de ton pouce qui va frapper la corde est juste là... à l'extérieur de la grosse articulation.,La parte del pulgar que golpea la cuerda es esta: el exterior del nudillo del pulgar.,La parte del tuo pollice che colpisce la corda è qui... è l'esterno della nocca del pollice.,Der Teil des Daumens{C} der die Saite berührt{C} ist hier ... die Außenseite des Daumenknöchels.,弦をヒットするのは親指の、関節の外側あたりだ,The part of your thumb that hits the string is here... the outside of the big thumb knuckle.,
7947,Finally{C} work on letting your thumb bounce off of the string as soon as it makes contact. That lets the note ring out{C} so you can get that percussive attack followed by the ringing note.,Enfin{C} il faut travailler le rebond de ton pouce sur la corde juste après l'avoir frappée. Ça permet à la note de sonner et d'obtenir l'attaque percussive suivie du son de la note.,Por último{C} practica para que el pulgar se aparte rebotando de la cuerda en cuanto haga contacto. Así la nota puede resonar y se obtiene ese ataque percusivo seguido de una nota mantenida.,Infine{C} cerca di far "rimbalzare" il tuo pollice dalla corda non appena l'ha toccata. Così facendo{C} la nota potrà risuonare subito dopo l'attacco percussivo.,Übe jetzt{C} deinen Daumen schnell von der Saite zu nehmen{C} sobald du sie berührt hast. Dadurch klingt die Note aus und du kannst dem perkussiven Klang eine ausklingende Note anhängen.,親指は弦をヒットしたらすぐ、反動を利用して離すこと。こうするとパーカッシブなアタック音に続いて、ノートが鳴り響く,Finally{C} work on letting your thumb bounce off of the string as soon as it makes contact. That lets the note ring out{C} so you can get that percussive attack followed by the ringing note.,
7949,Now check out this slap riff.,Maintenant{C} écoute ce riff en slap.,Vamos a ver un riff de slap.,Ora prova questo riff in slap.,Hier kommt ein Slap-Riff.,では、スラップのリフだ,Now check out this slap riff.,
7955,Alright{C} let's move on to pops.  A pop sound is a lot like a slap{C} and they're often used together{C} but the technique is different.,Très bien{C} passons maintenant aux pops. Le son du pop ressemble beaucoup à celui du slap. D'ailleurs{C} les deux sont souvent utilisés conjointement... Mais la technique est différente.,Vale{C} vamos ahora con los pops. El sonido del pop es igual que el del slap y normalmente se usan juntos{C} pero la técnica es diferente.,Ok{C} passiamo ai pop. Il suono del pop è simile allo slap{C} e spesso sono usati insieme{C} ma la tecnica è differente.,Gut. Jetzt zu den Pops. Der Pop-Sound ist dem Slap sehr ähnlich und sie werden oft gemeinsam verwendet. Aber die Technik ist anders.,よし、次はプルに進もう。サムピングとセットで用いられることが多いが、似て非なるテクニックだ,Right{C} let's move on to pops. A pop sound is a lot like a slap{C} and they're often used together{C} but the technique is different.,
7956,To pop the string{C} curl your finger under it{C} then pull it up and let it pop against the fretboard.,Pour faire un pop sur une corde{C} tu dois courber ton doigt dessous puis la tirer et la laisser claquer contre le manche.,Para hacer pop{C} curva el dedo bajo la cuerda{C} tira hacia arriba y deja que rebote contra el diapasón.,Per eseguire un pop{C} piega un dito sotto la corda{C} tirala e poi lasciala picchiare sulla tastiera.,Für einen Pop hakst du den Finger unter die Saite{C} ziehst sie hoch und lässt sie gegen das Griffbrett knallen.,指を曲げ、弦を下から引っ張り上げて、反動で指板にぶつけよう,To pop the string{C} curl your finger under it{C} then pull it up and let it pop against the fretboard.,
7957,Then rotate your wrist{C} so you pull the string up and away from the fretboard{C} and release it so that it pops back down.,Ensuite tourne le poignet pour tirer la corde. Relâche-la pour qu'elle revienne à sa position en claquant sur le manche.,Después gira la muñeca para tirar de la cuerda{C} separándola del diapasón{C} para después liberarla y que rebote en él.,Quindi{C} fai ruotare il polso{C} così da allontanare la corda dalla tastiera{C} per poi rilasciarla e farcela sbattere contro.,Drehe dann dein Handgelenk{C} sodass du die Saite hoch und vom Griffbrett weg ziehst. Lass los{C} damit sie zurückschnellt.,次に手首の回転で弦を引っ張り上げ、指を離すと、弦がフレットに叩きつけられる,Then rotate your wrist{C} so you pull the string up and away from the fretboard{C} and release it so that it pops back down.,
7958,Let your wrist continue to rotate after you pop it{C} so that your palm mutes the string. This gives you a nice{C} short pop.,Laisse ton poignet continuer le mouvement après avoir fait le pop pour que ta paume étouffe la corde. Ceci te donnera un joli pop court.,Deja que la muñeca siga rotando después del pop{C} de forma que la palma apague la cuerda. Así tendrás un pop corto muy chulo.,Continua la rotazione del polso dopo aver tirato la corda{C} così da smorzarla con il palmo. Un breve e piacevole pop.,Drehe dein Handgelenk nach dem Pop weiter{C} damit deine Handfläche die Saite dämpft. Das erzeugt einen schönen{C} kurzen Pop.,プルしたあとも手首を回して、手の平で弦をミュートしよう。歯切れのいいプルサウンドが得られる,Let your wrist continue to rotate after you pop it{C} so that your palm mutes the string. This gives you a nice{C} short pop.,
7964,Let's play a few more slaps to get a good feel for the technique.,Fais quelques slaps en plus afin de t'habituer à la technique.,Vamos a tocar unos cuantos slaps más para hacernos con esta técnica.,Suoniamo qualche altro slap per capire meglio la tecnica.,Spiel noch ein paar Slaps{C} um ein Gefühl für die Technik zu kriegen.,もう何度かサムピングをプレイして、コツをつかもう,Let's play a few more slaps to get a good feel for the technique.,
7971,Let's play a few pops in a row to get a feel for it.,Fais quelques pops à la suite afin de t'habituer.,Vamos a tocar unos pops seguidos para hacernos con ellos.,Suoniamo un po' di pop in fila per capirli meglio.,Spiel noch ein paar Pops{C} um ein Gefühl dafür zu kriegen.,何度かプルをプレイして、コツをつかもう,Let's play a few pops in a row to get a feel for it.,
7974,Great. Now that you've done both slapping and popping{C} let's try combining them.,Génial. Maintenant que tu sais faire des slaps et des pops{C} essaie de les combiner.,Genial. Ahora que ya has hecho slap y pop{C} vamos a probar a combinarlos.,Ottimo. Ora che hai provato slap e pop{C} è ora di combinarli.,Super. Da du jetzt sowohl Slaps als auch Pops geübt hast{C} kombinieren wir beide.,いいぞ。次はサムピングとプルを一緒に弾いてみよう,Brilliant. Now you've done both slapping and popping{C} let's try combining them.,
7975,The position of your hand for slap and pop makes it pretty convenient to play notes an octave apart{C} and you'll often hear it done that way.,La position de ta main pour les slaps et les pops facilite le jeu des notes distantes d'une octave{C} et tu l'entendras souvent joué de cette façon.,La posición de la mano en el slap y el pop es ideal para tocar notas con una octava de separación{C} cosa que oirás muy a menudo.,La posizione della tua mano per slap e pop rende comodo suonare note distanti un'ottava e lo sentirai fare piuttosto spesso.,Die Handhaltung für Slaps und Pops ist sehr praktisch{C} um Noten eine Oktave auseinander zu spielen. Das wirst du ziemlich oft hören.,このふたつはオクターブをプレイするのに好都合なポジションで、実際に楽曲を演奏する際によく使われる,The position of your hand for slap and pop makes it rather convenient to play notes an octave apart{C} and you'll often hear it done that way.,
7977,It'll take some practice to do it fast. And this stuff can be pretty rough on your arm at first{C} so be sure to take plenty of breaks when you're practicing.,Il faut un peu d'entraînement pour le faire rapidement. Ces techniques mettront ton bras à rude épreuve au début{C} alors pense à faire des pauses.,Hay que practicar un poco para ir rápido. Al principio notarás mucha tensión en el brazo{C} así que no olvides descansar muy a menudo cuando estés practicando.,Farlo velocemente richiederà allenamento. Inoltre{C} all'inizio può essere molto faticoso per il tuo braccio{C} perciò assicurati di fare molte pause.,Es braucht etwas Übung{C} um es schnell zu können. Das kann zu Anfang sehr anstrengend für deinen Arm werden. Mache deswegen beim Üben viele Pausen.,すぐに速く弾けるようにはならないし、最初は腕に負担がかかるテクニックなので、休憩を取りながら練習しよう,It'll take some practice to do it fast. And this stuff can be pretty rough on your arm at first{C} so be sure to take plenty of breaks when you're practising.,
7980,Let's take another look at what it looks like when slapping and popping are combined.,Voyons un autre exemple où slaps et pops sont combinés.,Vamos a echar otro vistazo a cómo suena cuando se combinan slaps y pops.,Diamo un'altra occhiata a quel che succede quando usi insieme slap e pop.,Schauen wir uns noch mal an{C} wie Slaps und Pops in Kombination aussehen.,では、サムピングとプルの合わせ技を細かく見ていこう,Let's take another look at what it looks like when slapping and popping are combined.,
7981,Be sure you've got the right hand position. Your thumb bounces off the string after the slap{C} leaving your finger in position to do the pop. It's a big sound{C} but the movements don't have to be.,Assure-toi d'avoir bien positionné ta main. Ton pouce rebondit sur la corde après le slap{C} et ton doigt est en position pour le pop. Le son est énorme{C} mais les mouvements n'ont pas besoin de l'être.,Comprueba que la mano está en posición. El pulgar rebota en la cuerda tras el slap{C} dejando el dedo en posición para el pop. Es un gran sonido{C} pero los movimientos son pequeños.,Attenzione alla posizione della mano. Il tuo pollice si risolleva dalla corda dopo lo slap e il tuo dito si trova in posizione per il pop. È il suono a essere imponente{C} non il movimento.,Pass auf{C} dass du die richtige Handposition hast. Dein Daumen prallt nach dem Slap von der Saite ab{C} sodass dein Finger in der Position für den Pop ist. Ein großer Sound{C} aber mit kleinen Bewegungen.,右手のポジションに注意しよう。サムピングしたら親指をバウンドさせるが、指はプルできるポジションをキープする。サウンドは派手に、動きはコンパクトにだ,Be sure you've got the right hand position. Your thumb bounces off the string after the slap{C} leaving your finger in position to do the pop. It's a big sound{C} but the movements needn't be.,
7982,And remember{C} it's all in the wrist. There's no large arm motion here{C} just a back and forth rotation right there at the wrist.,Et n'oublie pas{B}: tout est dans le poignet. Pas besoin de faire de grands mouvements avec les bras{C} seulement une rotation d'avant en arrière au niveau du poignet.,Y recuerda: todo está en la muñeca. Aquí no hay que hacer un gran movimiento de brazo{C} solo rotar de un lado a otro la muñeca.,E ricorda{C} è tutto nel polso. Non ci sono movimenti di braccio{C} qui: solo una rotazione del polso avanti e indietro.,Und denk dran: Es liegt alles im Handgelenk. Es gibt keine großen Armbewegungen{C} nur eine Vorwärts- und Rückwärtsdrehung des Handgelenks.,ポイントは手首だ。腕を大きく振る必要はなく、手首を前後に少し回すだけでいい,And remember{C} it's all in the wrist. There's no large arm motion here{C} just a back and forth rotation right there at the wrist.,
7985,Here's a full slap and pop riff. Pretty sweet stuff once you get it down.,Voici un riff uniquement en slaps et en pops. C'est plutôt cool une fois qu'on y arrive.,Vamos con un riff de slap y pop. Suena genial una vez que le coges el truco.,Ecco un riff con slap e pop. Una volta appresa{C} è una tecnica notevole.,Hier ein kompletter „Slap und Pop“-Riff. Echt cool{C} wenn man es draufhat.,サムピングとプルをフル活用したリフだ。弾けるとカッコいいぞ,Here's a full slap and pop riff. Pretty sweet stuff once you get it down.,
7989,Let's take a look at some different ways to use slides.,Voyons un peu les différentes manières d'utiliser les slides.,Vamos a ver distintas maneras de utilizar los slides.,Esaminiamo diversi modi di usare gli slide.,Schauen wir uns verschiedene Arten an{C} Slides einzusetzen.,今度はちょっと違うタイプのスライドだ,Let's take a look at some different ways to use slides.,
7990,Sometimes{C} you'll use a slide more as a special effect than to connect one note to another note.,Un slide n'a pas forcément à relier deux notes{B}: il peut aussi être là juste pour "faire joli".,A veces{C} los slides se usan más como un efecto especial que para conectar una nota con otra.,A volte{C} potresti usare uno slide più come effetto speciale che per legare una nota all'altra.,Manchmal wirst du den Slide eher als Spezialeffekt verwenden und weniger zum Verbinden von Noten.,音をつながず、特殊効果的に用いられるスライドをグリッサンドと言う,Sometimes you'll use a slide more as a special effect than to connect one note to another.,
7991,Instead of stopping on a particular note{C} just let the sound die out as you slide down.,Au lieu de t'arrêter après avoir joué une note{C} tu peux faire un slide le temps que la musique meure d'elle-même.,En vez de acabar en una nota en concreto{C} deja que el sonido se apague por el camino.,Invece di fermarti su una nota{C} lascia che il suono si spenga da solo mentre scendi.,Anstatt bei einer bestimmten Note aufzuhören{C} lass den Ton beim Slide einfach ausklingen.,グリッサンドでは特定のノートで止めずに、スライドダウンしながら音を消していく,Instead of stopping on a particular note{C} just let the sound die out as you slide down.,
7995,Let's take a closer look at this unpitched slide.,Voyons un peu ce slide libre.,Veamos con más detenimiento este slide indefinido.,Esaminiamo meglio questo slide atonale.,Sehen wir uns den Slide ohne bestimmte Tonlage an.,それでは、細かく見ていこう,Let's take a closer look at this unpitched slide.,
7996,Start on the 12th fret as if playing a normal note.,Commence sur la 12e{B}case{C} comme pour jouer une note normale.,Empieza en el duodécimo traste{C} como si tocaras una nota normal.,Inizia dal 12° tasto come per suonare una nota normale.,Beginne wie bei einer normalen Note auf dem 12. Bund.,まずは12フレットを普通にプレイする,Start on the 12th fret as if playing a normal note.,
7997,Now{C} keep steady but not extreme pressure on the string and slide your hand down the neck toward the head stock.,Puis{C} continue d'appuyer sur la corde{C} et fais glisser ta main le long du manche{C} vers la tête de manche.,Ahora{C} mantén una presión suave y constante sobre la cuerda y desliza la mano por el mástil hacia la pala.,Applica una pressione ferma ma non eccessiva sulla corda e fai scorrere la mano giù per il manico{C} verso la paletta.,Übe stetigen{C} aber nicht zu viel Druck auf die Saite aus und lass deine Hand den Hals runter bis zur Kopfplatte gleiten.,次に適度な力で弦を押さえたまま、ヘッド側へスライドダウンしよう,Now{C} keep steady but not extreme pressure on the string and slide your hand down the neck toward the headstock.,
7998,Don't worry about landing on any particular note... just release the pressure gradually as you slide down the neck.,Ne t'occupe pas des notes sur lesquelles tu pourrais tomber... Contente-toi de relâcher peu à peu la pression à mesure que tu bouges la main.,No te molestes en acabar en una nota en particular. Simplemente ve liberando la presión poco a poco al deslizar la mano.,Non preoccuparti di arrivare su una nota precisa: devi solo allentare gradualmente la pressione durante lo slide discendente.,Mach dir keine Gedanken{C} eine bestimmte Note zu treffen ... Verringere einfach den Druck{C} während du gleitest.,着地するフレットは決まってないので、指を滑らせながら、徐々に力を抜いていこう,Don't worry about landing on any particular note... just release the pressure gradually as you slide down the neck.,
7999,This technique gives you the sound of a slide that doesn't really stop anywhere.,Cette technique donne l'impression d'entendre un slide qui n'en finira jamais.,Esta técnica te ofrece el sonido de un slide que no llega a acabar en ninguna parte.,Questa tecnica crea il suono di uno slide che non si ferma in nessun punto.,Mit dieser Technik erhältst du einen Slide-Sound{C} der nirgends wirklich aufhört.,グリッサンドを使うと、スライドの終点をあいまいにできる,This technique gives you the sound of a slide that doesn't really stop anywhere.,
8002,These slides are very flexible{C} and are often used as a sort of punctuation at the beginning or end of a phrase.,Les slides sont très flexibles. On les utilise souvent comme ponctuation au début ou à la fin d'une phrase musicale.,Estos slides son muy flexibles y se suelen usar como una especie de puntuación al principio o al final de la frase.,Gli slide sono molto flessibili e vengono spesso usati come punteggiatura all'inizio o alla fine di una frase.,Diese Slides sind sehr flexibel und stehen häufig als eine Art Interpunktion am Anfang oder Ende einer Phrase.,グリッサンドは使い勝手がよく、フレーズの前後に句読点のように使われたりする,These slides are very flexible{C} and are often used as a sort of punctuation at the beginning or end of a phrase.,
8003,And they don't always have to go down the neck. Let's try one that goes up and then back down.,Un slide n'est pas obligé d'aller dans une seule direction. Essaie d'un faire un qui va descendre{C} puis monter.,Y no tienen por qué ser siempre descendentes. Vamos a probar con uno que sube y luego baja.,E non devono sempre essere discendenti. Proviamone uno che sale e poi torna giù.,Sie müssen auch nicht immer den Hals runter gehen. Probieren wir einen{C} der hoch und wieder runter geht.,ネックへ向かうだけじゃなく、スライドアップしてから、下がってもいい,And they don't always have to go down the neck. Let's try one that goes up and then back down.,
8004,This is how you get that big kind of "BOO-WOW!" flourish out of your guitar.,C'est comme ça qu'il faut faire pour que ta guitare fasse ce gros bruit dont tu rêves tant.,Así es cómo se consigue ese tipo de efecto "¡GUAU!" con la guitarra.,Così facendo otterrai quel caratteristico "WOW!" dalla tua chitarra.,So bekommst du diesen krassen "BOO-WOW"-Ton aus deiner Gitarre raus.,これであの「ブゥーン！」というサウンドが得られる,This is how you get that big kind of "BOO-WOW!" flourish out of your guitar.,
8010,Alright{C} let's dive into this slide.,Bon{C} attaquons-nous à ce slide.,Está bien{C} vamos con este slide.,Ok{C} esaminiamo questo slide.,Stürzen wir uns in diesen Slide.,では、このスライドに挑もう,Right{C} now let's dive into this slide.,
8011,The key here is to keep your arm nice and loose{C} and not to worry about starting or ending on any particular fret.,Ton bras doit être détendu et relâché. Ne te soucie pas de la case sur laquelle tu vas commencer ou finir.,La clave es mantener el brazo relajado y suelto{C} y no molestarse en empezar o terminar en ningún traste en concreto.,Il segreto è tenere il braccio rilassato{C} senza preoccuparsi di iniziare o finire su un tasto in particolare.,Halte deinen Arm schön locker und mach dir keine Sorgen darum{C} an einem bestimmten Bund anzufangen oder anzukommen.,腕を適度にリラックスさせ、スライドの始点と終点を特に決めないのがポイントだ,The key here is to keep your arm nice and loose{C} and not to worry about starting or ending on any particular fret.,
8012,Your hand is really already in motion at the point where you pick the string{C} so it doesn't have the same kind of clean start that we had before.,Ta main est déjà en train de bouger quand tu grattes la corde{C} le démarrage sera donc moins propre que d'habitude.,En realidad tu mano ya está en movimiento en el momento en que pulsas la cuerda{C} por lo que no hay un comienzo limpio como ha habido otras veces.,Nel momento in cui suoni la corda{C} la tua mano è già in movimento{C} quindi non avrai lo stesso tipo di inizio "pulito" di prima.,Deine Hand sollte schon in Bewegung sein{C} wenn du die Saite anschlägst{C} damit es nicht denselben sauberen Anfang gibt wie vorhin.,弦を弾いた時にはもう手が動いているので、スライドの始点は自然とあいまいになる,Your hand is really already in motion at the point where you pick the string{C} so it doesn't have the same kind of clean start that we had before.,
8013,Now{C} keep your arm and grip pretty loose{C} and slide your hand up the fretboard and then right back down. Just remember it's more about shaping the overall sound than hitting any particular notes.,Garde le bras et la main relâchés et fais glisser ta main le long du manche{C} vers le bas puis vers le haut. N'oublie pas que le plus important{C} ici{C} est de créer un son{C} pas de jouer une note.,Ahora{C} deja suelto el brazo y desliza la muñeca por el diapasón{C} primero hacia arriba y después hacia abajo. Solo recuerda que es más importante moldear el sonido en general que tocar notas concretas.,Fai scivolare la mano sui tasti{C} in alto e poi di nuovo in basso{C} col braccio rilassato e senza stringere troppo. Ricorda che l'obiettivo non è di eseguire delle note specifiche{C} ma di creare un suono generale.,Dein Arm und Griff sollten ziemlich locker sein. Lass deine Hand das Griffbrett hoch und wieder runtergleiten. Es geht eher darum{C} einen bestimmten Sound zu kreieren{C} als bestimmte Noten zu treffen.,それでは腕をリラックスさせて、ハイフレットへスライドアップしてから、スライドダウンしよう。特定のノートを弾くのではなく、全体のサウンドを意識してプレイしよう,Now{C} keep your arm and grip quite loose{C} and slide your hand up the fretboard and then straight back down. Just remember it's more about shaping the overall sound than hitting any particular notes.,
8016,Let's put that into a riff now.,Maintenant{C} mets ça dans un riff.,Ahora vamos a meterlo en un riff.,Ora proviamo a usarlo in un riff.,Jetzt bauen wir das in ein Riff.,では、リフを弾こう,Let's put that into a riff now.,
8019,Now let's try sliding on more than just one note at a time.,Essayons de faire un slide sur plusieurs notes d'un coup.,Ahora vamos a hacer slide en más de una nota a la vez.,Ora proviamo uno slide con più di una nota per volta.,Versuchen wir einen Slide mit mehr als einer Note gleichzeitig.,次は複音でのスライドに挑戦だ,Now let's try sliding on more than just one note at a time.,
8020,The good news is that if you can play double stops and you can play slides{C} you've already got everything you need to play double stop slides.,L'avantage de savoir faire un double-stop et de savoir faire un slide{C} c'est que tu sais déjà tout ce qu'il faut pour réaliser un slide en double-stop.,La buena noticia es que si sabes tocar notas dobles y sabes tocar slides ya tienes todo lo que se necesita para tocar slides de notas dobles.,La buona notizia è che{C} se conosci i double stop e gli slide{C} sai anche come suonare gli slide in double stop.,Das Gute ist{C} dass du{C} wenn du Doppelgriffe und Slides spielen kannst{C} alles draufhast{C} was du brauchst{C} um Doppelgriff-Slides zu spielen.,ダブルストップとスライドさえマスターしていれば、このテクニックはすぐにモノにする事が出来る,The good news is that if you can play double stops and you can play slides{C} you've already got everything you need to play double stop slides.,
8021,Your hand moves like a single note slide but you finger two strings instead of one{C} and you just slide both notes.,Bouge ta main comme pour un slide normal{C} mais en appuyant sur deux cordes au lieu d'une{B}: ton slide se fera sur les deux notes.,La mano se mueve como en un slide de una nota{C} pero como pisas dos cuerdas en vez de una{C} haces un slide en las dos.,La tua mano si muove come per uno slide di una nota singola{C} ma userai due corde anziché una{C} eseguendo lo slide su entrambe.,Deine Hand bewegt sich wie beim Einzelnoten-Slide{C} aber du greifst zwei Saiten statt einer und rutschst mit beiden Noten.,弦を1本ではなく2本押さえたら、単音でのスライドと同じように指を滑らせよう,Your hand moves like a single note slide but you finger two strings instead of one{C} and you just slide both notes.,
8026,Alright{C} let's dig in to that double stop slide.,Travaillons un peu ce slide en double-stop.,Vale{C} vamos a ponernos con ese slide de nota doble.,Ora proviamo lo slide in double stop.,So{C} sehen wir uns den Doppelgriff-Slide an.,それでは、ダブルストップを細かく見ていこう,Right{C} let's dig into that double stop slide.,
8028,Just start with the double stop. In this case it just takes one finger{C} pressing down on the B and high E strings at the seventh fret.,Commence par faire un double-stop. Pour cet exemple{C} tu n'as besoin que d'un seul doigt{C} qui ira sur la 7e{B}case des cordes{B}B et E aigu.,Empieza con una nota doble normal. En este caso solo necesitarás un dedo{C} que pisará las cuerdas B y E aguda en el séptimo traste.,Inizia con il double stop. In questo caso ti serve solo un dito premuto al settimo tasto delle corde B e High E.,Beginne mit einem Doppelgriff. Hier brauchst du nur einen Finger und drückst auf den 7. Bund der H- und der hohen E-Saite.,まずはダブルストップから。今回は1弦と2弦の第7フレットを指1本で押さえよう,Just start with the double stop. In this case it just takes one finger{C} pressing down on the B and high E strings at the seventh fret.,
8029,As soon as you play that{C} keep your finger pressed down on both strings and slide up to the 9th fret.,Gratte les cordes{C} puis maintiens la pression sur les cordes et glisse jusqu'à la 9e{B}case.,En cuanto la toques{C} mantén el dedo pisado en ambas cuerdas y deslízalo hasta el noveno traste.,Appena fatto{C} tieni il dito premuto su entrambe le corde ed esegui lo slide su fino al nono tasto.,Sobald du das spielst{C} halte deinen Finger auf beide Saiten gedrückt und rutsche zum 9. Bund hoch.,ピッキングしたらすぐ、両方の弦を押さえた指を第9フレットまで滑らせよう,As soon as you play that{C} keep your finger pressed down on both strings and slide up to the 9th fret.,
8030,When you get to the 9th fret{C} keep your finger in place so that the double stop keeps ringing out.,Une fois que tu y es{C} ne retire pas ton doigt{C} histoire de laisser le double-stop sonner.,Cuando llegues al noveno traste{C} mantén el dedo en su sitio para que la nota doble siga sonando.,Arrivato al nono tasto{C} tieni il dito in posizione{C} in modo da far risuonare il double stop.,Wenn du beim 9. Bund bist{C} lass deinen Finger dort{C} damit der Doppelgriff ausklingen kann.,あとは指を離さずに、第9フレットのダブルストップの音を響かせよう,When you get to the 9th fret{C} keep your finger in place so that the double stop keeps ringing out.,
8034,Now check out this riff that uses the double stop slide.,À présent{C} voici un riff qui utilise un slide en double-stop.,Ahora vamos con un riff que usa ese slide de nota doble.,Ecco un riff che usa lo slide in double stop.,Dieses Riff hier verwendet einen Doppelgriff-Slide.,次のリフで、複音スライドにトライだ,Now check out this riff that uses the double stop slide.,
8037,Now{C} there's no reason you have to limit this to two notes at a time. You can slide a whole chord up and down the neck if you want to.,Tu n'es pas obligé de limiter tes slides à deux notes à la fois. Si tu veux{C} rien ne t'empêche de faire un slide sur un accord.,Bueno{C} en realidad no tienes que limitarte a estas dos notas a la vez. Puedes deslizar un acorde entero por el diapasón si quieres.,Non c'è bisogno di limitare questa tecnica a due note per volta. Puoi eseguire lo slide con l'intero accordo su e giù per il manico.,Es gibt keinen Grund{C} dich auf zwei Noten zur selben Zeit zu beschränken. Du kannst mit einem ganzen Akkord am Hals hoch- und runtergleiten.,複音でスライドできるなら、コードでできない理由はない。次はコードをスライドしてみよう,Now{C} there's no reason you have to limit this to two notes at a time. You can slide a whole chord up and down the neck if you want to.,
8043,Alright{C} why don't we look at this chord slide a little closer.,Bon{C} voyons cet accord glissé d'un peu plus près.,Vale{C} vamos a ver este slide de acorde con más detenimiento.,Esaminiamo con più attenzione lo slide sull'accordo.,Gut{C} sehen wir uns diesen Akkord-Slide genauer an.,では、このコードスライドを詳しく見ていこう,Right{C} why don't we look at this chord slide a little closer?,
